metabolite,Methanobrevibacter_oralis_JMR01,Aggregatibacter_segnis_ATCC_33393,Aggregatibacter_oral_taxon_458_W10330,Aggregatibacter_aphrophilus_NJ8700,Aggregatibacter_actinomycetemcomitans_D17P-2,Aggregatibacter_actinomycetemcomitans_HK1651,Haemophilus_haemolyticus_M21639,Haemophilus_oral_taxon_851_F0397,Haemophilus_aegyptius_ATCC_11116,Haemophilus_influenzae_PittGG,Haemophilus_parainfluenzae_ATCC_33392,Haemophilus_parainfluenzae_T3T1,Haemophilus_ducreyi_35000HP,Klebsiella_pneumoniae_NTUH-K2044,Enterobacter_cancerogenus_ATCC_35316,Enterobacter_hormaechei_ATCC_49162,Yersinia_pestis_Antiqua_JGI,Yersinia_pestis_KIM_D27,Cronobacter_sakazakii_ATCC_BAA-894,Escherichia_coli_BW2952,Escherichia_coli_O157---H7_EC4115,Proteus_mirabilis_ATCC_29906,Proteus_mirabilis_HI4320,Moraxella_catarrhalis_RH4,Acinetobacter_baumannii_AB0057,Pseudomonas_pseudoalcaligenes_KF707,Pseudomonas_stutzeri_A1501,Pseudomonas_aeruginosa_LESB58,Pseudomonas_otitidis,Pseudomonas_fluorescens_Pf-5,Pseudomonas_fluorescens_Pf0-1,Stenotrophomonas_maltophilia_K279a,Stenotrophomonas_maltophilia_R551-3,Cardiobacterium_hominis_ATCC_15826,Cardiobacterium_valvarum_F0432,Neisseria_sicca_ATCC_29256,Neisseria_mucosa_ATCC_25996,Neisseria_gonorrhoeae_DGI2,Neisseria_gonorrhoeae_NCCP11945,Neisseria_polysaccharea_ATCC_43768,Neisseria_meningitidis_ATCC_13091,Neisseria_meningitidis_MC58,Neisseria_flavescens_NRL30031_H210,Neisseria_subflava_NJ9703,Neisseria_weaveri_ATCC_51223,Neisseria_bacilliformis_ATCC_BAA-1200,Neisseria_oral_taxon_020_F0370,Kingella_kingae_ATCC_23330,Kingella_oralis_ATCC_51147,Neisseria_oral_taxon_014_F0314,Neisseria_lactamica_020-06,Neisseria_lactamica_ATCC_23970,Neisseria_elongata_ATCC_29315,Kingella_denitrificans_ATCC_33394,Eikenella_corrodens_ATCC_23834,Simonsiella_muelleri_ATCC_29453,Comamonas_testosteroni_KF-1,Variovorax_paradoxus_S110,Delftia_acidovorans_SPH-1,Lautropia_mirabilis_ATCC_51599,Ralstonia_pickettii_12D,Burkholderia_cepacia_GG4,Achromobacter_xylosoxidans_A8,Bordetella_pertussis_Tohama_I,Mesorhizobium_loti_MAFF303099,Bartonella_schoenbuchensis_m07a,Agrobacterium_tumefaciens_C58,Ochrobactrum_anthropi_ATCC_49188,Rhodobacter_capsulatus_SB_1003,Afipia_broomeae_ATCC_49717,Bradyrhizobium_elkanii_587,Bradyrhizobium_elkanii_USDA_76,Brevundimonas_diminuta_470-4,Brevundimonas_diminuta_ATCC_11568,Campylobacter_rectus_RM3267,Campylobacter_showae_CSUNSWCD,Campylobacter_showae_RM3277,Campylobacter_curvus_525.92,Campylobacter_curvus_DSM_6644,Campylobacter_concisus_strain_13826,Campylobacter_gracilis_RM3268,Campylobacter_ureolyticus_DSM_20703,Helicobacter_pylori_B38,Helicobacter_pylori_India7,Desulfobulbus_oral_taxon_041_Dsb2,Desulfobulbus_oral_taxon_041_Dsb3,Prevotella_melaninogenica_ATCC_25845,Prevotella_melaninogenica_D18,Prevotella_veroralis_DSM_19559,Prevotella_veroralis_F0319,Prevotella_veroralis_JCM_6290,Prevotella_oral_taxon_306_F0472,Prevotella_histicola_F0411,Prevotella_histicola_JCM_15637_DNF00424,Prevotella_scopus_JCM_17725,Prevotella_fusca_JCM_17724,Prevotella_denticola_DSM_20614,Prevotella_denticola_F0289,Prevotella_denticola_JCM_13449,Prevotella_multiformis_DSM_16608,Prevotella_intermedia_17,Prevotella_intermedia_ATCC_25611_DSM_20706,Prevotella_pallens_ATCC_700821,Prevotella_nigrescens_ATCC_33563,Prevotella_maculosa_DSM_19339,Prevotella_maculosa_JCM_15638,Prevotella_maculosa_OT_289,Prevotella_oris_DSM_18711,Prevotella_oris_F0302,Prevotella_oris_JCM_12252,Prevotella_salivae_DSM_15606,Prevotella_oulorum_F0390,Prevotella_oulorum_JCM_14966,Prevotella_multisaccharivorax_DSM_17128,Prevotella_oral_taxon_472_F0295,Prevotella_loescheii_DSM_19665_JCM_12249_ATCC_15930,Prevotella_oral_taxon_317_F0108,Prevotella_shahii_JCM_12083,Prevotella_saccharolytica_JCM_17484,Prevotella_saccharolytica_OT_781_F0055,Prevotella_marshii_DSM_16973,Prevotella_marshii_JCM_13450,Prevotella_oralis_ATCC_33269,Prevotella_pleuritidis_F0068,Prevotella_enoeca_JCM_12259,Prevotella_dentalis_DSM_3688,Prevotella_buccae_D17,Prevotella_baroniae_DSM_16972,Prevotella_baroniae_JCM_13447,Prevotella_bivia_DSM_20514,Prevotella_bivia_JCVIHMP010,Prevotella_buccalis_ATCC_35310,Prevotella_oral_taxon_299_F0039,Prevotella_micans_DSM_21469,Prevotella_micans_F0438,Prevotella_micans_JCM_16134,Porphyromonas_asaccharolytica_PR426713P-I,Porphyromonas_oral_taxon_279_F0450,Porphyromonas_gingivalis_W83,Porphyromonas_endodontalis_ATCC_35406,Porphyromonas_gingivalis_ATCC_33277,Porphyromonas_catoniae_F0037,Porphyromonas_uenonis_60-3,Porphyromonas_uenonis_JCM_13868,Porphyromonas_OT_278_W7784,Porphyromonas_asaccharolytica_DSM_20707,Tannerella_oral_taxon_286_W11667,Tannerella_oral_taxon_BU063_isolate_Cell_5,Tannerella_sp._oral_taxon_286_Cell_1_3,Tannerella_sp._oral_taxon_286_Cell_2,Tannerella_sp._oral_taxon_286_Cell_6_7_9,Tannerella_sp._oral_taxon_286_Cell_8_11,Tannerella_forsythia_ATCC_43037,Bacteroidetes_bacterium_oral_taxon_274_F0058,Prevotella_oral_taxon_473_F0040,Prevotella_oral_taxon_302_F0323,Prevotella_tannerae_ATCC_51259,Bacteroides_pyogenes_DSM_20611,Bacteroidetes_[G-1]_oral_taxon_272_F0290,Capnocytophaga_oral_taxon_412_F0487,Capnocytophaga_oral_taxon_335_F0486,Capnocytophaga_oral_taxon_336_F0502,Capnocytophaga_oral_taxon_324_F0483,Capnocytophaga_ochracea_DSM_7271,Capnocytophaga_oral_taxon_326_F0382,Capnocytophaga_oral_taxon_380_F0488,Capnocytophaga_sputigena_ATCC_33612,Capnocytophaga_oral_taxon_329_F0087,Capnocytophaga_oral_taxon_332_F0381,Capnocytophaga_granulosa_ATCC_51502,Capnocytophaga_oral_taxon_863_F0517,Capnocytophaga_gingivalis_ATCC_33624,Capnocytophaga_oral_taxon_338_F0234,Treponema_denticola_ATCC_35405,Treponema_pallidum_pallidum_Nichols,Treponema_medium_ATCC_700293,Treponema_vincentii_ATCC_35580,Treponema_socranskii_paredis_ATCC_35535,Treponema_maltophilum_ATCC_51939,Treponema_lecithinolyticum_OMZ_684T,Fusobacterium_nucleatum_vincentii_ATCC_49256,Fusobacterium_nucleatum_animalis_4_8,Fusobacterium_nucleatum_animalis_F0419,Fusobacterium_nucleatum_nucleatum_ATCC_25586,Fusobacterium_nucleatum_polymorphum_ATCC_10953,Fusobacterium_oral_taxon_370_F0437,Fusobacterium_periodonticum_1_1_41FAA,Fusobacterium_periodonticum_ATCC_33693,Fusobacterium_gonidiaformans_3-1-5R,Fusobacterium_gonidiaformans_ATCC_25563,Fusobacterium_necrophorum_funduliforme_1_1_36S,Leptotrichia_shahii_DSM_19757,Leptotrichia_hofstadii_DSM_21651,Leptotrichia_hofstadii_F0254,Leptotrichia_oral_taxon_225_F0581,Leptotrichia_buccalis_C-1013-b,Leptotrichia_wadei_DSM_19758,Leptotrichia_oral_taxon_879_F0557,Leptotrichia_oral_taxon_215_W9775,Leptotrichia_oral_taxon_212_W10393,Leptotrichia_goodfellowii_DSM_19756,Leptotrichia_goodfellowii_F0264,Lachnospiraceae_bacterium_Oral_taxon_107_F0167,Lachnoanaerobaculum_saburreum_F0468,Lachnospiraceae_bacterium_oral_taxon_082_F0431,Johnsonella_ignava_ATCC_51276,Oribacterium_oral_taxon_108_F0425,Oribacterium_sinus_F0268,Oribacterium_oral_taxon_078_F0262,Lachnospiraceae_bacterium_ACC2,Catonella_morbi_ATCC_51271,Shuttleworthia_satelles_DSM_14600,Mogibacterium_timidum_ATCC_33093,Eubacterium_infirmum_F0142,Eubacterium_saphenum_ATCC_49989,Peptostreptococcus_stomatis_DSM_17678,Peptostreptococcus_anaerobius_653-L,Peptostreptococcus_anaerobius_DSM_2949,Eubacterium_limosum_KIST612,Pseudoramibacter_alactolyticus_ATCC_23263,Clostridiales_[F-1][G-1]_oral_taxon_876_F0540,Eubacterium_yurii_margaretiae_ATCC_43715,Filifactor_alocis_ATCC_35896,Peptoniphilus_indolicus_ATCC_29427,Peptoniphilus_lacrimalis_315-B,Peptoniphilus_lacrimalis_DSM_7455,Peptoniphilus_oral_taxon_836_F0141,Peptoniphilus_oral_taxon_386_F0131,Peptoniphilus_oral_taxon_375_F0436,Peptostreptococcacea_[13][G-1]_oral_taxon_113_W5053,Parvimonas_micra_ATCC_33270,Parvimonas_oral_taxon_393_F0440,Parvimonas_oral_taxon_110_F0139,Finegoldia_magna_ATCC_29328,Finegoldia_magna_BVS033A4,Anaerococcus_prevotii_DSM_20548,Anaerococcus_tetradius_ATCC_35098,Anaerococcus_lactolyticus_ATCC_51172,Selenomonas_sputigena_ATCC_35185,Selenomonas_oral_taxon_478_F0592,Selenomonas_oral_taxon_149_67H29BP,Centipeda_periodontii_DSM_2778,Selenomonas_infelix_ATCC_43532,Selenomonas_oral_taxon_138_F0429,Selenomonas_oral_taxon_892_F0426,Selenomonas_flueggei_ATCC_43531,Selenomonas_artemidis_DSM_19719,Selenomonas_artemidis_F0399,Selenomonas_oral_taxon_137_F0430,Selenomonas_oral_taxon_133_F0473,Selenomonas_noxia_ATCC_43541,Veillonella_oral_taxon_158_F0412,Veillonella_parvula_ATCC_17745,Veillonella_parvula_DSM_2008,Veillonella_dispar_ATCC_17748,Veillonella_atypica_ACS-134-V-Col7a,Veillonella_oral_taxon_780_F0422,Anaeroglobus_geminatus_F0357,Megasphaera_micronuciformis_F0359,Dialister_invisus_DSM_15470,Dialister_micraerophilus_DSM_19965,Mitsuokella_multacida_DSM_20544,Mitsuokella_oral_taxon_131_W9106,Streptococcus_pneumoniae_AP200,Streptococcus_mitis_ATCC_6249,Streptococcus_mitis_B6,Streptococcus_mitis_biovar_2_SK95,Streptococcus_mitis_NCTC_12261,Streptococcus_infantarius_infantarius_ATCC_BAA-102,Streptococcus_infantis_X,Streptococcus_oralis_ATCC_35037,Streptococcus_oralis_Uo5,Streptococcus_oral_taxon_070_F0441,Streptococcus_oral_taxon_058_F0407,Streptococcus_oral_taxon_071_73H25AP,Streptococcus_sanguinis_SK36,Streptococcus_parasanguinis_II_F0405,Streptococcus_parasanguinis_ATCC_15912,Streptococcus_oral_taxon_066_F0442,Streptococcus_australis_ATCC_700641,Streptococcus_peroris_ATCC_700780,Streptococcus_cristatus_ATCC_51100,Streptococcus_oral_taxon_056_F0418,Streptococcus_gordonii_Challis_CH1,Streptococcus_salivarius_JIM8780,Streptococcus_salivarius_SK126,Streptococcus_vestibularis_F0396,Streptococcus_oligofermentans_AS_1.3089,Streptococcus_intermedius_F0413,Streptococcus_intermedius_JTH08,Streptococcus_constellatus_pharyngis_SK1060,Streptococcus_anginosus_CCUG_39159,Streptococcus_anginosus_SK52,Streptococcus_downei_F0415,Streptococcus_sobrinus_TCI-107,Streptococcus_mutans_UA_159,Streptococcus_pyogenes_MGAS10270,Streptococcus_pyogenes_NZ131,Streptococcus_agalactiae_NEM316,Lactococcus_lactis_lactis_IL1403,Lactococcus_lactis_lactis_KF147,Enterococcus_durans_ATCC_6056,Enterococcus_durans_FB129-CNAB-4,Enterococcus_casseliflavus_14-MB-W-14,Enterococcus_casseliflavus_EC30,Enterococcus_saccharolyticus_30_1,Enterococcus_italicus_DSM_15952,Enterococcus_faecalis_V583,Granulicatella_adiacens_ATCC_49175,Granulicatella_elegans_ATCC_700633,Abiotrophia_defectiva_ATCC_49176,Dolosigranulum_pigrum_ATCC_51524,Alloiococcus_otitis_ATCC_51267,Lactobacillus_kisonensis_F0435,Lactobacillus_buchneri_ATCC_11577,Lactobacillus_buchneri_NRRL_B-30929,Lactobacillus_parafarraginis_F0439,Lactobacillus_brevis_ATCC_367,Lactobacillus_plantarum_plantarum_ATCC_14917,Lactobacillus_plantarum_plantarum_ST-III,Lactobacillus_pentosus_KCA1,Lactobacillus_oris_PB013-T2-3,Lactobacillus_vaginalis_ATCC_49540,Lactobacillus_coleohominis_101-4-CHN,Lactobacillus_reuteri_JCM_1112,Lactobacillus_fermentum_IFO_3956,Lactobacillus_casei_BL23,Lactobacillus_rhamnosus_GG,Lactobacillus_paracasei_paracasei_8700---2,Lactobacillus_salivarius_UCC118,Lactobacillus_crispatus_ST1,Lactobacillus_acidophilus_NCFM,Lactobacillus_jensenii_1153,Lactobacillus_gasseri_ATCC_33323,Lactobacillus_johnsonii_NCC_533,Lactobacillus_iners_DSM_13335,Bacillus_clausii_KSM-K16,Paenibacillus_oral_taxon_786_D14,Lysinibacillus_fusiformis_ZC1,Bacillus_subtilis_BSn5,Bacillus_anthracis_A0248,Listeria_monocytogenes_08-5578,Listeria_monocytogenes_serotype_4b_CLIP_80459,Staphylococcus_caprae_C87,Staphylococcus_epidermidis_RP62A,Staphylococcus_epidermidis_W23144,Staphylococcus_aureus_aureus_JH1,Staphylococcus_aureus_aureus_WW2703_97,Staphylococcus_warneri_L37603,Gemella_morbillorum_M424,Gemella_haemolysans_ATCC_10379,Gemella_haemolysans_M341,Gemella_sanguinis_M325,Gemella_bergeriae_ATCC_700627,Mycoplasma_orale_ATCC_23714,Mycoplasma_salivarium_ATCC_23064,Mycoplasma_hominis_ATCC_23114,Mycoplasma_hominis_ATCC_27545,Mycoplasma_fermentans_JER,Mycoplasma_fermentans_M64,Mycoplasma_pneumoniae_M129,Mycoplasma_genitalium_G-37,Bulleidia_extructa_W1219,Solobacterium_moorei_DSM_22971,Solobacterium_moorei_F0204,Erysipelothrix_tonsillarum_DSM_14972,Lactobacillus_catenaforme_OT_569_DSM_20559,Actinomyces_dentalis_DSM_19115,Actinomyces_oral_taxon_414_F0592,Actinomyces_israelii_DSM_43320,Actinomyces_gerencseriae_DSM_6844,Actinomyces_massiliensis_4401292,Actinomyces_massiliensis_F0489,Actinomyces_oral_taxon_448_F0400,Actinomyces_oral_taxon_175_F0384,Actinomyces_oris_K20,Actinomyces_oral_taxon_171_F0337,Actinomyces_johnsonii_F0330,Actinomyces_oral_taxon_170_F0386,Actinomyces_naeslundii_MG1,Actinomyces_viscosus_C505,Actinomyces_timonensis_DSM_23838,Actinomyces_graevenitzii_C83,Actinomyces_oral_taxon_180_F0310,Actinomyces_oral_taxon_172_F0311,Actinomyces_odontolyticus_ATCC_17982,Actinomyces_odontolyticus_XH001,Actinomyces_oral_taxon_181_F0379,Actinomyces_cardiffensis_F0333,Actinomyces_oral_taxon_178_F0338,Actinomyces_oral_taxon_877_F0543,Actinomyces_georgiae_DSM_6843,Actinomyces_georgiae_F0490,Mobiluncus_mulieris_ATCC_35243,Arcanobacterium_haemolyticum_DSM_20595,Actinomyces_oral_taxon_848_F0332,Actinobaculum_P1_oral_taxon_183_F0552,Corynebacterium_matruchotii_ATCC_33806,Corynebacterium_durum_F0235,Turicella_otitidis_ATCC_51513,Corynebacterium_diphtheriae_NCTC_13129,Corynebacterium_urealyticum_DSM_7109,Mycobacterium_leprae_Br4923,Mycobacterium_tuberculosis_CDC1551,Mycobacterium_neoaurum_VKM_Ac-1815D,Propionibacterium_propionicum_F0230a,Pseudopropionibacterium_propionicum_F0700,Propionibacterium_oral_taxon_192_F0372,Propionibacterium_acidifaciens_DSM_21887,Propionibacterium_acnes_SK137,Microbacterium_oral_taxon_186_F0373,Sanguibacter_keddieii_DSM_10542,Kytococcus_sedentarius_DSM_20547,Propionibacterium_avidum_44067,Propionibacterium_avidum_ATCC_25577,Rothia_aeria_F0474,Rothia_dentocariosa_ATCC_17931,Rothia_dentocariosa_M567,Rothia_mucilaginosa_ATCC_25296,Rothia_mucilaginosa_DY-18,Olsenella_oral_taxon_809_F0356,Olsenella_profusa_F0195,Olsenella_uli_DSM_7084,Atopobium_oral_taxon_810_F0209,Atopobium_vaginae_DSM_15829,Atopobium_rimae_ATCC_49626,Atopobium_oral_taxon_199_F0494,Atopobium_parvulum_DSM_20469,Atopobium_minutum_10063974,Slackia_exigua_ATCC_700122,Cryptobacterium_curtum_DSM_15641,Eggerthella_lenta_DSM_2243,Bifidobacterium_breve_CECT_7263,Bifidobacterium_breve_UCC2003,Bifidobacterium_longum_infantis_ATCC_15697,Bifidobacterium_longum_longum_ATCC_55813,Bifidobacterium_dentium_ATCC_27678,Bifidobacterium_subtile_DSM_20096,Gardnerella_vaginalis_ATCC_14019,Bifidobacterium_animalis_lactis_CNCM_I-2494,Bifidobacterium_animalis_lactis_HN019,Scardovia_wiggsiae_F0424,Scardovia_inopinata_F0304,Parascardovia_denticolens_DSM_10105,Parascardovia_denticolens_F0305,Alloscardovia_omnicolens_DSM_21503,Synergistetes_SGP1,Pyramidobacter_piscolens_W5455,Jonquetella_anthropi_DSM_22815,Jonquetella_anthropi_E3_33_E1,Chloroflexi_bacterium_oral_taxon_439_isolate_Chl2,Chlamydophila_pneumoniae_TW-183,TM7[G-1]_oral_taxon_952_TM7x,TM7[G-1]_oral_taxon_488_AC001,TM7[G-1]_oral_taxon_955_PM004,Candidate_division_SR1_bacterium_MGEHA
H2O,0.988091572,0.997242919,0.997142093,0.997597066,0.997207206,0.997255183,0.996442985,0.996464219,0.996040091,0.997464146,0.997195868,0.997454397,0.995392095,0.998275065,0.998078756,0.998213337,0.998178985,0.998203124,0.998128956,0.998206232,0.998252386,0.99792111,0.997947068,0.996615148,0.99781397,0.99816334,0.99770703,0.998276813,0.998352242,0.998070681,0.99821726,0.997530026,0.997760039,0.996370288,0.996690525,0.996669846,0.996555686,0.99641802,0.996040082,0.996133983,0.996583315,0.996424864,0.996546165,0.996587556,0.996900607,0.995185894,0.995612543,0.996249283,0.99566161,0.996911804,0.996317444,0.995947936,0.9964015,0.995549705,0.995509982,0.99609668,0.997926724,0.998068752,0.998213555,0.996911424,0.997730867,0.99829664,0.998009755,0.997778212,0.99822696,0.993998874,0.998282517,0.997929574,0.998083176,0.997770806,0.9979617,0.998156042,0.997431226,0.996991422,0.994345981,0.99447464,0.994582204,0.994677589,0.994931395,0.994229127,0.994907541,0.993854127,0.994897416,0.994615492,0.94949001,0.965685151,0.995373502,0.996051841,0.995910301,0.995179904,0.995156785,0.995288952,0.995723318,0.995796266,0.995417272,0.996075039,0.9962998,0.995899637,0.995821603,0.99575886,0.995349461,0.995764563,0.995874429,0.995153411,0.995885404,0.996013059,0.995544578,0.995802843,0.994905381,0.995351459,0.9951102,0.994637251,0.994672375,0.996042966,0.99525493,0.996474345,0.995636683,0.996337577,0.996236026,0.996233392,0.994934519,0.994898562,0.99601407,0.995971349,0.995586758,0.996105456,0.995699044,0.996502496,0.995985213,0.99516546,0.994965379,0.99535898,0.994089354,0.995651451,0.995000305,0.995003751,0.995254911,0.994031995,0.995454716,0.994146059,0.995623416,0.995722115,0.995397378,0.995416587,0.996228277,0.99522056,0.995287215,0.995422059,0.992330731,0.995702177,0.993882694,0.991472678,0.996381594,0.99456545,0.995462092,0.995090055,0.99471296,0.997332339,0.996368466,0.995802828,0.996068466,0.99614334,0.996195393,0.996290554,0.99645682,0.996289132,0.995946291,0.99769385,0.996097849,0.996087577,0.995983022,0.995427259,0.995326254,0.99576879,0.991825325,0.995490793,0.994977386,0.995275789,0.995495379,0.996070129,0.995053712,0.994054145,0.994240315,0.995104712,0.995366302,0.994399266,0.995136689,0.994778791,0.995404829,0.995355159,0.996077588,0.996529501,0.996915901,0.996573634,0.996907388,0.996741172,0.996752281,0.997057499,0.996659714,0.996832663,0.997420792,0.996967535,0.996870403,0.996856684,0.997227148,0.996548845,0.995876578,0.996713232,0.996810201,0.994810352,0.996116028,0.99641316,0.991114348,0.994754928,0.991438018,0.995734488,0.996053069,0.99626533,0.996870286,0.995025461,0.997408695,0.994750951,0.993124982,0.995604098,0.99337159,0.993470369,0.99363501,0.993319837,0.995629847,0.994324212,0.992790428,0.992451588,0.993066736,0.994649525,0.994683979,0.996067269,0.995054969,0.994353072,0.996797296,0.997190789,0.997389402,0.997199107,0.996964086,0.996819168,0.997129331,0.996869708,0.996841835,0.996754662,0.996833595,0.996432647,0.996887824,0.996432615,0.995827371,0.996518137,0.996506506,0.996355378,0.994222284,0.996018484,0.995297376,0.99327562,0.991122848,0.996704016,0.997179695,0.996860799,0.996936839,0.996666763,0.997031639,0.995441151,0.996985307,0.996915931,0.997090961,0.997050994,0.996947721,0.996588899,0.997077426,0.997489169,0.996837563,0.996861184,0.997029024,0.996962188,0.996548552,0.996728869,0.995313941,0.996985635,0.996753165,0.996866521,0.997021335,0.996853932,0.994870786,0.994441649,0.995581525,0.995650246,0.996215363,0.996949676,0.99682763,0.996728097,0.996338554,0.996258069,0.996930449,0.997643921,0.997716928,0.997183878,0.996676001,0.997734085,0.997514582,0.997627587,0.997363777,0.997635957,0.995165549,0.995058948,0.99689669,0.996732446,0.996544187,0.997579998,0.997541903,0.997405958,0.997610773,0.996152749,0.997509249,0.997285353,0.997302624,0.996502519,0.995672114,0.996295194,0.996857714,0.996927144,0.996866071,0.997164731,0.997197747,0.99597155,0.994608156,0.995938969,0.995311291,0.994289335,0.996248888,0.993877663,0.998297082,0.998075554,0.997836437,0.998154715,0.998267658,0.997603518,0.997660669,0.997743472,0.997622038,0.997858786,0.997992685,0.99785976,0.998005371,0.994173303,0.994432744,0.994590147,0.994154355,0.995758478,0.974868248,0.974779846,0.968430637,0.974808545,0.985940777,0.985683904,0.97119517,0.970849913,0.993466569,0.995399588,0.994910608,0.995984746,0.996941969,0.996620008,0.996585322,0.99757511,0.997078915,0.996855921,0.996798215,0.9970494,0.996619479,0.995463336,0.995977381,0.996438908,0.996382688,0.996506706,0.996550498,0.996981952,0.995917454,0.996511937,0.996549702,0.997019859,0.996915153,0.995731077,0.99624227,0.996520857,0.996400168,0.996808227,0.996491948,0.994707281,0.995475158,0.995725079,0.996597724,0.996823215,0.997470599,0.996911264,0.997046401,0.996746293,0.997209648,0.997693159,0.997909159,0.997527508,0.997203376,0.997205234,0.997374803,0.997539146,0.997695967,0.997897763,0.996522276,0.997235187,0.997431522,0.995961784,0.995827314,0.996211565,0.994909122,0.99494289,0.996377192,0.997289412,0.995921034,0.996035347,0.992926447,0.995275969,0.995421028,0.993836358,0.994611628,0.994949436,0.994553012,0.995969889,0.996546423,0.996459276,0.99645976,0.996430439,0.996753163,0.996758922,0.994149776,0.996662776,0.996180811,0.994192266,0.994772243,0.995089103,0.995144077,0.995871643,0.993476915,0.993380052,0.993318395,0.993130131,0.976651908,0.98687915,0.960951268,0.972735793,0.97716122,0.944721193
